created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
8/10/2018 21:17,524731,PR14901,WMF1,10,0,0000-00-00,473514,9,,0,,,,,,Doms Wax Crayons (12 Shades) 
8/10/2018 21:17,528217,PR13008,WMF1,8,0,11/30/2020,8902102194910,116,,0,,,,,,Ujala Supreme Liquid Detergent (30ml) 
8/10/2018 21:17,528179,PR10452,WMF1,9,0,4/30/2019,8901207022098,1,,0,,,,,,Dabur (Rs. 9) Toothpaste - Red Gel (25g)
8/10/2018 21:17,528334,PR10157,WMF1,10,0,5/30/2021,8901030680847,30,,0,,,,,,Lux Soap -  Jasmine Bloom (51g)
8/10/2018 21:17,528858,PR10157,WMF1,10,0,12/30/2020,8901030680847,868,,0,,,,,,Lux Soap -  Jasmine Bloom (51g)
8/10/2018 21:17,522664,PR10399,WMF1,10,0,5/30/2020,8901030674273,212,,0,,,,,,Pepsodent (Rs. 10) Germicheck Plus Toothpaste - Healthy Fresh (25g)
8/10/2018 21:17,521768,PR15627,WMF1,10,0,0000-00-00,472381,5615,,0,,,,,,Ponds White Beauty Cream Sachet (7.7g) - HB
8/10/2018 21:17,528526,PR13039,WMF1,10,0,12/30/2018,8901063012424,1,,0,,,,,,Britannia (Rs. 10) Milk Bikis Biscuit (66g)
8/10/2018 21:17,518273,PR10163,WMF1,10,0,6/30/2019,8904109449680,2,,0,,,,,,Patanjali Dant Kanti Dental Cream Toothpaste - Regular (20g)
8/10/2018 21:17,529437,PR15550,WMF1,10,0,1/30/2021,8901725931995,288,,0,,,,,,Vivel Soap - Aloe Vera Satin Soft (51g)
8/10/2018 21:17,529601,PR10396,WMF1,10,0,6/30/2021,8901030715273,6966,,0,,,,,,Rin (Rs. 10) Detergent Bar (150g)
8/10/2018 21:17,528273,PR10158,WMF1,10,0,12/30/2020,8901030680892,26,,0,,,,,,Lux Soap - Pink (51g)
8/10/2018 21:17,529592,PR15984,WMF1,10,0,11/30/2018,8901725132194,48,,0,,,,,,Sunfeast Glucose Biscuit (128g)
8/10/2018 21:17,528187,PR10137,WMF1,10,0,5/30/2020,8901314305978,52,,0,,,,,,Colgate (Rs. 10) Dental Cream Strong Teeth Toothpaste (21g)
8/10/2018 21:17,528902,PR15551,WMF1,10,0,12/30/2021,8901030699474,628,,0,,,,,,Wheel Detergent Bar Soap - Blue (180g)
8/10/2018 21:17,520520,PR13746,WMF1,30,0,0000-00-00,471439,215,,0,,,,,,Generic Micro USB Card Reader
8/10/2018 21:17,528937,PR11496,WMF1,10,0,12/30/2021,8902102161301,176,,0,,,,,,EXO (Rs. 10) Dishwash Bar (130g) With Free (15g)
8/10/2018 21:17,529716,PR15536,WMF1,18,0,6/30/2021,8901030640100HB,3350,,0,,,,,,Pepsodent Germicheck Plus Fighter Toothbrush - Medium - HB
8/10/2018 21:17,525467,PR14910,WMF1,20,0,12/30/2020,473516,9,,0,,,,,,Generic Colour Mixing - Plate No.6
8/10/2018 21:17,529591,PR13081,WMF1,12,0,3/30/2019,8901725181222,983,,0,,,,,,Sunfeast Yippee Noodles - Magic Masala (70g)
